user_id,creation_time,last_session_creation_time,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,invited_by_user_id,cs_ORG_INVITE,cs_PERSONAL_PROJECTS,cs_SIGNUP,cs_SIGNUP_GOOGLE_AUTH,in_org,num_invited
10924,2014-02-02 00:42:56,2014-02-26 00:42:56,0,0,14,0,0,1,0,0,1,0
10925,2013-06-12 07:55:22,2013-07-09 07:55:22,1,0,0,5694,1,0,0,0,0,0
10926,2014-05-10 12:18:05,2014-05-17 12:18:05,0,0,272,367,1,0,0,0,1,0
10927,2013-03-21 18:06:37,2013-04-29 18:06:37,1,1,189,0,0,0,1,0,1,0
10928,2014-02-04 14:51:33,2014-05-26 14:51:33,0,0,334,2765,1,0,0,0,1,0
10929,2013-06-14 18:48:03,,0,0,350,2123,1,0,0,0,1,0
10930,2013-11-24 06:24:24,2013-11-24 06:24:24,0,1,354,1049,1,0,0,0,1,0
10931,2013-04-19 18:07:41,,1,0,221,7851,0,0,0,0,1,1
10932,2014-05-24 16:38:38,2014-05-26 16:38:38,0,0,195,0,0,0,0,1,1,0
10933,2014-01-20 09:47:06,2014-01-21 09:47:06,1,1,82,3138,1,0,0,0,1,0
10934,2014-03-11 13:01:06,2014-03-11 13:01:06,1,0,256,0,0,0,0,1,1,0
10935,2013-12-08 10:25:25,2013-12-09 10:25:25,0,0,331,1114,1,0,0,0,1,0
10936,2013-01-08 22:16:22,,0,0,0,9093,1,0,0,0,0,0
10937,2013-12-11 00:06:01,2014-05-28 00:06:01,0,0,40,7389,0,0,0,0,1,0
10938,2014-04-19 12:06:54,,1,1,288,0,0,1,0,0,1,0
10939,2014-01-20 17:46:27,2014-01-20 17:46:27,0,0,97,0,0,0,1,0,1,0
10940,2014-03-15 23:42:13,2014-03-16 23:42:13,1,1,66,5597,0,0,0,0,1,0
10941,2013-03-11 22:48:30,2013-03-14 22:48:30,0,0,62,3932,1,0,0,0,1,1
10942,2014-03-05 08:59:48,,1,1,163,0,0,0,1,0,1,0
10943,2014-02-25 20:36:18,2014-03-08 20:36:18,1,0,275,1903,1,0,0,0,1,0
10944,2014-02-03 09:46:08,,0,0,212,0,0,1,0,0,1,0
10945,2012-09-05 05:20:14,2013-04-17 05:20:14,0,0,56,5386,1,0,0,0,1,1
10946,2013-07-12 06:26:44,,0,0,9,4551,0,0,0,0,1,0
10947,2013-08-05 09:16:52,2013-08-05 09:16:52,0,0,5,7778,1,0,0,0,1,0
10948,2014-02-18 03:10:45,2014-03-17 03:10:45,1,0,53,0,0,0,1,0,1,0
10949,2013-03-17 11:26:42,2013-07-30 11:26:42,0,0,106,8623,1,0,0,0,1,0
10950,2013-11-17 20:37:10,2013-11-17 20:37:10,0,0,105,11959,1,0,0,0,1,0
10951,2014-05-30 10:48:50,2014-05-31 10:48:50,1,1,294,11119,0,0,0,0,1,0
10952,2014-04-17 09:11:04,2014-04-17 09:11:04,0,0,133,10228,1,0,0,0,1,0
10953,2012-07-21 12:15:47,2014-05-25 12:15:47,0,0,2,0,0,0,0,1,1,2
10954,2012-07-13 21:32:55,2012-07-14 21:32:55,0,0,240,0,0,0,0,1,1,2
10955,2013-09-11 03:23:55,,0,0,49,2967,1,0,0,0,1,0
10956,2013-04-06 11:13:46,2013-04-07 11:13:46,1,0,2,7106,1,0,0,0,1,0
10957,2014-03-07 21:34:55,,0,0,406,0,0,1,0,0,1,0
10958,2014-03-20 08:01:45,2014-05-31 08:01:45,0,0,243,0,0,0,1,0,1,0
10959,2014-03-21 16:41:06,2014-03-21 16:41:06,1,0,137,9449,0,0,0,0,1,0
10960,2014-04-23 03:37:59,2014-05-22 03:37:59,0,0,80,0,0,0,1,0,1,0
10961,2012-11-13 12:48:23,2014-05-28 12:48:23,0,0,107,0,0,0,1,0,1,0
10962,2013-01-22 03:50:46,2013-02-14 03:50:46,1,1,68,273,1,0,0,0,1,0
10963,2013-06-16 09:29:51,2013-06-16 09:29:51,0,0,259,0,0,1,0,0,1,1
10964,2014-01-04 22:21:55,2014-01-04 22:21:55,0,0,194,6575,1,0,0,0,1,0
10965,2013-05-07 03:47:39,,1,0,262,2525,1,0,0,0,1,1
10966,2012-12-08 09:23:45,2012-12-08 09:23:45,0,0,2,2081,0,0,0,0,1,0
10967,2013-06-12 02:47:17,,1,1,319,0,0,1,0,0,1,0
10968,2012-06-16 18:16:48,2012-06-16 18:16:48,0,0,165,450,1,0,0,0,1,5
10969,2013-05-04 22:48:36,2013-05-05 22:48:36,1,0,203,5975,1,0,0,0,1,0
10970,2013-04-14 22:43:37,2013-04-14 22:43:37,0,0,48,1266,1,0,0,0,1,0
10971,2013-10-23 10:09:47,2013-10-25 10:09:47,0,0,6,10881,1,0,0,0,1,0
10972,2014-05-13 04:34:06,2014-05-13 04:34:06,1,1,119,0,0,0,1,0,1,0
10973,2013-06-16 03:43:55,2013-06-21 03:43:55,0,0,4,2181,1,0,0,0,1,0
10974,2013-02-21 08:14:49,2013-02-21 08:14:49,0,0,140,1320,1,0,0,0,1,0
10975,2014-05-28 04:45:53,,1,1,134,11484,1,0,0,0,1,0
10976,2013-04-30 13:07:30,,0,0,67,8928,0,0,0,0,1,1
10977,2012-08-12 03:10:08,,0,0,264,9793,0,0,0,0,1,1
10978,2013-02-24 04:47:07,2013-02-26 04:47:07,0,0,53,0,0,0,0,1,1,0
10979,2014-05-02 08:25:26,,0,0,5,8172,1,0,0,0,1,0
10980,2013-06-20 21:29:45,,1,1,162,1887,0,0,0,0,1,0
10981,2013-05-07 20:08:32,,0,0,195,3819,1,0,0,0,1,0
10982,2013-06-02 17:26:29,2013-06-03 17:26:29,0,0,178,0,0,0,1,0,1,0
10983,2014-01-22 14:30:29,2014-01-23 14:30:29,0,0,20,1356,1,0,0,0,1,0
10984,2012-10-23 09:30:19,,0,0,83,8074,0,0,0,0,1,0
10985,2012-10-13 08:34:41,,0,0,33,0,0,0,1,0,1,0
10986,2013-03-29 00:37:34,,1,0,15,5688,0,0,0,0,1,0
10987,2014-01-10 12:50:56,2014-01-11 12:50:56,0,0,310,0,0,0,0,1,1,0
10988,2012-11-07 12:07:02,,0,0,191,389,0,0,0,0,1,1
10989,2013-06-16 09:14:42,,0,0,109,0,0,0,1,0,1,0
10990,2013-11-28 17:45:08,2013-11-28 17:45:08,0,0,124,5243,1,0,0,0,1,0
10991,2013-06-04 06:47:54,,1,1,221,10931,1,0,0,0,1,0
10992,2013-09-10 06:59:44,2013-09-10 06:59:44,0,0,124,5270,1,0,0,0,1,0
10993,2014-03-17 07:15:00,2014-03-20 07:15:00,0,0,370,6258,1,0,0,0,1,0
10994,2013-08-14 07:24:51,,0,0,106,0,0,1,0,0,1,0
10995,2013-09-15 14:09:15,,0,0,314,0,0,1,0,0,1,0
10996,2014-05-14 21:35:41,2014-05-18 21:35:41,0,0,330,0,0,1,0,0,1,0
10997,2012-08-20 18:42:03,2012-08-20 18:42:03,0,0,405,0,0,0,1,0,1,2
10998,2013-01-27 23:15:08,,0,0,126,0,0,1,0,0,1,1
10999,2013-02-15 17:28:56,2013-02-16 17:28:56,0,0,315,0,0,0,0,1,1,0
11000,2013-01-23 18:37:27,2013-01-25 18:37:27,0,0,311,6536,1,0,0,0,1,1
11001,2013-04-18 04:46:26,,0,0,228,0,0,1,0,0,1,0
11002,2013-11-25 08:43:29,2013-11-27 08:43:29,0,0,190,7101,0,0,0,0,1,0
11003,2013-11-07 19:54:09,2014-05-21 19:54:09,1,0,66,0,0,0,0,1,1,0
11004,2013-11-22 23:52:36,2014-03-29 23:52:36,0,1,378,0,0,0,0,1,1,0
11005,2012-08-27 22:37:49,,0,0,7,0,0,1,0,0,1,1
11006,2013-01-30 06:00:27,,0,0,86,120,1,0,0,0,1,0
11007,2013-09-25 02:19:25,2013-09-26 02:19:25,0,0,407,0,0,0,0,1,1,1
11008,2014-02-06 17:59:18,2014-02-06 17:59:18,0,0,52,6647,1,0,0,0,1,0
11009,2013-07-30 13:50:42,2013-07-31 13:50:42,0,0,257,0,0,0,0,1,1,0
11010,2013-02-17 22:02:22,2013-10-07 22:02:22,0,0,211,11010,1,0,0,0,1,1
11011,2012-07-14 04:40:33,2012-07-14 04:40:33,0,0,349,0,0,1,0,0,1,1
11012,2013-09-07 05:05:20,2013-09-08 05:05:20,0,0,50,7713,0,0,0,0,1,0
11013,2013-08-26 14:26:14,,0,0,411,7119,1,0,0,0,1,0
11014,2013-02-15 03:17:29,2013-02-18 03:17:29,0,0,1,0,0,0,0,1,1,0
11015,2012-08-14 17:57:52,2014-06-02 17:57:52,0,0,352,11015,0,0,0,0,1,3
11016,2013-06-18 06:16:26,2013-07-08 06:16:26,1,1,401,7201,1,0,0,0,1,0
11017,2014-05-30 10:56:15,2014-05-30 10:56:15,0,0,127,5057,1,0,0,0,1,0
11018,2013-03-29 20:58:13,,0,0,0,0,0,1,0,0,0,0
11019,2012-12-05 00:15:25,2012-12-06 00:15:25,0,0,38,0,0,0,1,0,1,0
11020,2014-04-02 07:09:21,2014-04-20 07:09:21,0,0,94,0,0,0,1,0,1,0
11021,2012-08-06 17:22:39,2014-06-04 17:22:39,0,0,60,2904,1,0,0,0,1,3
11022,2013-05-22 17:10:19,2013-05-25 17:10:19,0,0,32,0,0,0,1,0,1,0
11023,2013-05-21 23:23:23,2013-05-23 23:23:23,0,0,27,0,0,0,0,1,1,0
11024,2013-02-14 21:02:16,2014-06-04 21:02:16,1,0,311,0,0,0,1,0,1,0
11025,2014-05-04 19:55:59,,0,0,73,0,0,1,0,0,1,0
11026,2012-12-30 11:49:09,,0,0,234,0,0,1,0,0,1,2
11027,2013-05-21 23:35:34,,0,1,142,0,0,1,0,0,1,0
11028,2012-06-11 12:24:07,2012-06-11 12:24:07,0,0,220,0,0,0,0,1,1,4
11029,2013-10-18 04:53:33,2013-10-21 04:53:33,0,0,242,0,0,0,1,0,1,0
11030,2013-05-21 09:11:20,,0,0,261,0,0,1,0,0,1,0
11031,2013-06-04 10:40:15,2013-06-21 10:40:15,1,1,11,1877,0,0,0,0,1,1
11032,2012-09-24 02:36:57,2014-02-07 02:36:57,1,0,91,0,0,0,1,0,1,1
11033,2014-04-09 17:37:31,2014-04-13 17:37:31,0,1,6,6385,1,0,0,0,1,0
11034,2013-06-15 17:38:31,,0,0,376,7753,0,0,0,0,1,0
11035,2014-05-19 10:28:11,2014-05-21 10:28:11,0,0,26,8416,1,0,0,0,1,0
11036,2014-03-01 12:01:05,2014-05-21 12:01:05,0,0,75,7510,1,0,0,0,1,0
11037,2013-08-06 03:56:04,,0,0,30,6510,1,0,0,0,1,0
11038,2012-10-17 09:13:37,,0,0,318,6419,0,0,0,0,1,0
11039,2012-12-26 05:55:04,2014-06-04 05:55:04,1,1,187,11039,1,0,0,0,1,1
11040,2013-02-25 21:38:36,2013-02-25 21:38:36,0,0,140,7187,0,0,0,0,1,1
11041,2013-05-08 06:11:29,2013-05-08 06:11:29,0,0,145,3663,1,0,0,0,1,0
11042,2014-04-09 02:28:08,2014-04-09 02:28:08,0,0,331,0,0,0,0,1,1,0
11043,2014-04-26 10:14:46,2014-04-29 10:14:46,0,0,39,0,0,0,1,0,1,0
11044,2014-02-06 05:23:18,2014-02-08 05:23:18,0,0,66,9964,1,0,0,0,1,0
11045,2013-12-02 16:06:17,2013-12-03 16:06:17,0,0,156,4923,0,0,0,0,1,0
11046,2014-04-19 09:06:40,2014-04-21 09:06:40,0,0,97,0,0,1,0,0,1,0
11047,2013-11-15 10:28:11,2013-11-17 10:28:11,0,0,58,9726,0,0,0,0,1,0
11048,2014-05-06 13:05:06,2014-05-06 13:05:06,0,0,1,9032,1,0,0,0,1,0
11049,2013-04-19 22:49:11,,1,0,78,7926,1,0,0,0,1,0
11050,2013-08-06 20:19:32,2013-08-06 20:19:32,0,0,177,9589,1,0,0,0,1,0
11051,2014-02-19 14:02:22,2014-02-19 14:02:22,0,0,2,10953,1,0,0,0,1,0
11052,2014-05-30 19:27:33,2014-05-30 19:27:33,0,0,2,0,0,0,1,0,1,0
11053,2012-06-12 03:38:28,,1,1,253,0,0,1,0,0,1,5
11054,2013-09-08 05:51:46,2013-09-10 05:51:46,1,0,44,0,0,0,1,0,1,0
11055,2014-02-03 11:03:21,2014-02-03 11:03:21,0,0,108,3331,1,0,0,0,1,0
11056,2013-08-07 09:41:26,2014-06-03 09:41:26,0,0,90,0,0,0,0,1,1,0
11057,2012-11-24 09:27:39,2012-11-25 09:27:39,0,0,168,0,0,1,0,0,1,1
11058,2013-11-15 02:43:59,2013-11-15 02:43:59,0,0,6,0,0,0,1,0,1,0
11059,2012-12-09 11:36:59,2012-12-13 11:36:59,0,0,382,0,0,1,0,0,1,1
11060,2013-08-20 09:24:23,,1,0,212,6195,0,0,0,0,1,0
11061,2013-01-23 02:36:53,2014-06-04 02:36:53,0,0,94,0,0,0,0,1,1,0
11062,2013-10-05 19:49:34,2013-10-05 19:49:34,0,0,36,0,0,1,0,0,1,0
11063,2013-06-14 02:51:42,2013-06-14 02:51:42,0,0,67,0,0,0,1,0,1,0
11064,2014-04-13 23:59:40,2014-04-13 23:59:40,0,0,261,8610,0,0,0,0,1,0
11065,2013-08-20 04:12:35,2014-05-19 04:12:35,1,1,331,9486,1,0,0,0,1,0
11066,2014-05-25 15:00:52,2014-05-27 15:00:52,0,0,79,4242,0,0,0,0,1,0
11067,2013-03-15 04:54:38,2014-06-03 04:54:38,1,0,62,9381,1,0,0,0,1,1
11068,2014-02-07 06:33:21,,1,1,309,11398,1,0,0,0,1,0
11069,2013-09-01 12:11:08,2013-09-01 12:11:08,0,0,170,0,0,1,0,0,1,0
11070,2014-05-25 10:54:01,2014-05-25 10:54:01,1,0,88,8037,1,0,0,0,1,0
11071,2014-03-09 10:44:42,2014-03-09 10:44:42,0,0,3,0,0,0,0,1,1,0
11072,2014-02-02 20:42:08,2014-05-24 20:42:08,0,0,257,3388,1,0,0,0,1,0
11073,2012-11-24 16:53:04,,0,0,410,0,0,1,0,0,1,0
11074,2012-08-02 01:54:53,,0,0,5,0,0,1,0,0,1,2
11075,2013-05-13 15:25:02,,1,1,8,0,0,1,0,0,1,0
11076,2014-05-29 01:34:07,,0,0,337,0,0,1,0,0,1,0
11077,2013-12-15 23:23:38,2013-12-15 23:23:38,0,0,9,0,0,0,1,0,1,0
11078,2012-07-20 12:59:37,,0,0,27,6553,1,0,0,0,1,2
11079,2013-04-04 15:21:50,2013-04-07 15:21:50,0,0,39,2210,0,0,0,0,1,0
11080,2014-04-24 03:35:14,,0,0,13,0,0,1,0,0,1,0
11081,2013-10-10 11:13:01,,0,0,70,7401,0,0,0,0,1,0
11082,2014-04-12 13:08:34,2014-04-12 13:08:34,1,1,84,1053,0,0,0,0,1,0
11083,2012-06-22 17:26:01,2014-05-23 17:26:01,1,1,185,7893,0,0,0,0,1,4
11084,2013-02-23 20:11:35,2013-04-09 20:11:35,1,0,5,8487,0,0,0,0,1,0
11085,2012-10-11 09:42:49,2012-10-11 09:42:49,0,0,24,5221,1,0,0,0,1,6
11086,2012-12-09 11:15:44,2013-02-08 11:15:44,1,1,9,8925,1,0,0,0,1,1
11087,2013-03-01 06:25:02,,1,0,49,3322,1,0,0,0,1,0
11088,2013-02-11 01:51:22,2013-02-12 01:51:22,0,0,20,7928,0,0,0,0,1,1
11089,2013-04-11 15:37:04,2013-04-16 15:37:04,0,0,293,0,0,1,0,0,1,0
11090,2012-12-26 18:11:42,2012-12-26 18:11:42,1,0,1,147,1,0,0,0,1,0
11091,2012-08-10 23:14:33,2012-08-11 23:14:33,0,0,127,2125,0,0,0,0,1,0
11092,2014-01-23 22:49:59,,1,1,310,0,0,1,0,0,1,0
11093,2013-06-03 10:48:46,2013-09-12 10:48:46,1,1,96,4810,1,0,0,0,1,0
11094,2013-03-15 10:38:27,2013-03-16 10:38:27,0,0,107,0,0,0,1,0,1,0
11095,2012-11-18 10:30:57,2012-11-18 10:30:57,0,0,107,6618,0,0,0,0,1,0
11096,2014-03-30 13:19:26,2014-03-30 13:19:26,0,0,48,3974,1,0,0,0,1,0
11097,2014-03-12 03:56:59,2014-03-16 03:56:59,0,0,239,0,0,0,1,0,1,0
11098,2013-09-19 18:51:36,2013-09-21 18:51:36,0,0,37,0,0,0,1,0,1,0
11099,2014-04-02 09:47:58,2014-04-02 09:47:58,0,0,273,0,0,0,1,0,1,0
11100,2013-10-20 19:48:52,2014-03-31 19:48:52,1,1,248,4629,0,0,0,0,1,0
11101,2013-01-28 21:11:02,2013-02-18 21:11:02,0,0,359,3640,1,0,0,0,1,0
11102,2012-10-30 18:09:49,2012-11-01 18:09:49,0,0,2,9439,1,0,0,0,1,0
11103,2012-06-12 13:06:43,2012-06-12 13:06:43,1,1,70,0,0,1,0,0,1,5
11104,2012-10-26 00:26:32,2012-10-26 00:26:32,0,0,45,0,0,0,1,0,1,0
11105,2014-02-27 00:44:22,,0,0,105,11959,1,0,0,0,1,0
11106,2014-02-06 05:19:39,2014-02-06 05:19:39,0,0,24,0,0,1,0,0,1,0
11107,2013-08-08 13:22:46,2013-08-09 13:22:46,0,0,101,0,0,0,1,0,1,0
11108,2013-04-05 04:31:10,2013-04-06 04:31:10,1,0,46,0,0,0,1,0,1,1
11109,2014-04-07 05:03:50,2014-04-07 05:03:50,1,0,106,0,0,1,0,0,1,0
11110,2014-04-17 16:31:35,2014-04-17 16:31:35,1,0,3,563,1,0,0,0,1,0
11111,2014-03-25 07:56:02,2014-03-26 07:56:02,0,0,113,10075,0,0,0,0,1,0
11112,2014-03-03 10:15:33,2014-05-25 10:15:33,1,1,392,2474,0,0,0,0,1,0
11113,2012-10-08 03:12:32,2012-10-08 03:12:32,0,0,151,11304,1,0,0,0,1,4
11114,2012-08-05 13:18:26,2012-08-05 13:18:26,1,0,341,0,0,0,1,0,1,2
11115,2014-05-21 04:22:08,2014-05-25 04:22:08,0,0,259,2722,0,0,0,0,1,0
11116,2014-02-22 23:31:52,,0,0,31,0,0,1,0,0,1,0
11117,2013-03-13 17:43:34,2013-03-31 17:43:34,0,0,134,0,0,1,0,0,1,1
11118,2013-07-12 01:02:28,2013-07-13 01:02:28,1,0,276,0,0,0,0,1,1,0
11119,2012-06-16 08:23:07,2012-06-16 08:23:07,0,0,294,1316,0,0,0,0,1,3
11120,2012-11-12 23:19:13,2012-11-12 23:19:13,1,0,163,7536,0,0,0,0,1,0
11121,2013-03-24 00:32:59,2013-03-24 00:32:59,1,0,191,0,0,0,0,1,1,0
11122,2014-05-03 10:03:21,2014-05-03 10:03:21,0,0,39,6890,1,0,0,0,1,0
11123,2013-10-19 18:27:13,2013-11-22 18:27:13,0,0,220,11028,1,0,0,0,1,0
11124,2013-11-23 07:12:15,,0,0,324,2973,0,0,0,0,1,0
11125,2013-05-25 05:31:15,,0,0,50,7390,1,0,0,0,1,0
11126,2014-05-03 04:58:25,2014-05-08 04:58:25,0,0,147,6941,0,0,0,0,1,0
11127,2013-03-31 10:53:34,2013-03-31 10:53:34,0,0,0,0,0,0,0,1,0,0
11128,2012-08-22 11:45:22,2012-08-23 11:45:22,0,0,25,9332,0,0,0,0,1,3
11129,2012-08-09 01:48:30,2012-08-09 01:48:30,0,0,182,0,0,0,0,1,1,6
11130,2013-05-16 01:30:49,2013-08-05 01:30:49,0,0,20,0,0,0,0,1,1,0
11131,2013-05-16 16:12:40,2013-05-18 16:12:40,0,0,252,11131,0,0,0,0,1,1
11132,2014-01-09 19:33:29,2014-01-12 19:33:29,1,1,241,8843,1,0,0,0,1,0
11133,2012-06-29 20:19:30,2012-07-21 20:19:30,0,0,0,0,0,0,0,1,0,5
11134,2014-01-16 10:11:29,2014-01-16 10:11:29,0,0,66,9579,1,0,0,0,1,0
11135,2012-06-26 10:47:59,,0,0,281,0,0,1,0,0,1,3
11136,2013-12-02 08:53:24,2013-12-04 08:53:24,1,0,43,7410,1,0,0,0,1,0
11137,2012-08-19 01:08:54,,0,0,118,0,0,1,0,0,1,2
11138,2014-04-05 09:23:15,2014-04-05 09:23:15,1,0,135,730,1,0,0,0,1,0
11139,2014-01-27 09:21:41,2014-01-27 09:21:41,0,0,15,9118,0,0,0,0,1,0
11140,2013-12-14 03:12:28,2013-12-17 03:12:28,1,0,312,0,0,0,0,1,1,0
11141,2014-05-11 04:31:04,2014-05-13 04:31:04,0,0,336,0,0,1,0,0,1,0
11142,2014-01-30 16:33:07,,0,0,133,7683,0,0,0,0,1,0
11143,2013-04-13 05:42:49,2013-04-15 05:42:49,1,1,105,1758,0,0,0,0,1,0
11144,2012-06-21 10:13:51,2012-09-16 10:13:51,0,0,30,9043,0,0,0,0,1,1
11145,2012-06-10 10:11:56,2012-06-10 10:11:56,1,1,15,5379,1,0,0,0,1,5
11146,2014-05-11 19:06:43,,0,0,373,0,0,1,0,0,1,0
11147,2012-12-16 14:19:32,2012-12-17 14:19:32,0,0,325,6274,1,0,0,0,1,0
11148,2013-11-27 15:13:45,2013-11-28 15:13:45,1,0,253,11053,1,0,0,0,1,0
11149,2013-04-08 03:09:50,2013-04-08 03:09:50,0,0,182,0,0,0,1,0,1,0
11150,2014-02-21 18:35:24,2014-02-22 18:35:24,0,0,1,10368,1,0,0,0,1,0
11151,2013-06-03 09:11:31,2013-06-03 09:11:31,0,0,302,0,0,1,0,0,1,0
11152,2013-08-09 07:59:13,2013-08-11 07:59:13,0,0,24,0,0,0,1,0,1,0
11153,2013-07-30 12:38:10,2013-08-01 12:38:10,1,1,81,0,0,0,1,0,1,0
11154,2013-01-23 02:23:45,2013-01-23 02:23:45,0,0,216,11154,0,0,0,0,1,3
11155,2014-02-13 06:26:20,2014-02-13 06:26:20,1,0,78,0,0,0,1,0,1,0
11156,2014-01-13 21:50:45,2014-01-14 21:50:45,1,1,39,1484,1,0,0,0,1,0
11157,2014-01-01 13:09:01,2014-01-01 13:09:01,0,0,166,0,0,0,0,1,1,0
11158,2012-09-17 05:39:01,2012-09-17 05:39:01,0,0,154,870,0,0,0,0,1,1
11159,2012-09-20 17:46:27,,1,0,255,1846,0,0,0,0,1,0
11160,2012-06-27 17:52:36,2014-05-29 17:52:36,0,0,231,11160,0,0,0,0,1,3
11161,2013-01-28 01:02:31,2013-01-28 01:02:31,0,0,279,2024,0,0,0,0,1,0
11162,2012-06-13 02:11:23,,0,0,298,6047,0,0,0,0,1,2
11163,2012-10-25 03:05:36,,0,0,24,0,0,1,0,0,1,2
11164,2013-05-28 02:24:14,2013-08-08 02:24:14,0,0,0,0,0,0,0,1,0,0
11165,2013-11-22 10:24:01,2013-11-22 10:24:01,0,0,13,0,0,1,0,0,1,0
11166,2012-12-31 19:54:56,,0,0,385,9200,1,0,0,0,1,1
11167,2013-05-01 23:01:20,2013-05-01 23:01:20,0,0,186,0,0,0,0,1,1,0
11168,2013-08-03 08:40:41,2013-08-04 08:40:41,0,0,40,0,0,0,0,1,1,0
11169,2012-07-23 15:44:52,2012-08-10 15:44:52,0,0,308,0,0,0,1,0,1,5
11170,2013-08-07 09:45:43,2014-06-04 09:45:43,1,0,352,0,0,0,1,0,1,0
11171,2014-03-17 00:17:18,,1,0,289,9070,1,0,0,0,1,0
11172,2014-05-12 14:48:06,2014-05-15 14:48:06,1,1,219,0,0,0,1,0,1,0
11173,2014-04-08 00:00:32,2014-04-11 00:00:32,0,0,1,637,0,0,0,0,1,0
11174,2012-10-22 12:31:38,2012-10-24 12:31:38,1,0,398,11174,1,0,0,0,1,6
11175,2013-03-05 19:27:40,2013-03-06 19:27:40,0,0,0,0,0,0,0,1,0,0
11176,2013-07-10 10:36:11,2014-04-15 10:36:11,0,0,356,0,0,0,0,1,1,0
11177,2012-08-10 20:11:33,2012-08-10 20:11:33,0,0,227,0,0,0,1,0,1,3
11178,2013-12-25 02:47:30,,0,0,211,5609,1,0,0,0,1,0
11179,2013-12-19 17:41:49,,1,0,18,4635,0,0,0,0,1,0
11180,2014-05-16 08:16:21,2014-05-16 08:16:21,1,0,263,0,0,0,0,1,1,0
11181,2013-08-11 07:57:15,2013-08-15 07:57:15,1,0,248,7437,1,0,0,0,1,0
11182,2012-12-02 19:52:22,,1,0,8,0,0,1,0,0,1,3
11183,2013-07-21 11:36:10,2013-07-23 11:36:10,0,0,25,8036,1,0,0,0,1,0
11184,2013-10-07 08:59:39,,0,0,42,11184,1,0,0,0,1,1
11185,2013-09-19 19:35:54,2013-09-20 19:35:54,0,0,326,0,0,0,0,1,1,0
11186,2012-07-15 14:30:29,2014-06-03 14:30:29,0,0,7,2994,1,0,0,0,1,3
11187,2013-07-18 16:09:07,2013-07-18 16:09:07,1,1,6,10735,1,0,0,0,1,0
11188,2014-03-07 20:26:48,2014-03-07 20:26:48,0,0,287,0,0,1,0,0,1,0
11189,2013-07-20 09:37:37,,0,0,4,8856,1,0,0,0,1,0
11190,2014-04-05 04:19:10,2014-06-02 04:19:10,0,0,95,0,0,0,0,1,1,0
11191,2014-05-04 04:48:30,2014-05-21 04:48:30,0,0,145,0,0,0,1,0,1,0
11192,2012-12-13 09:48:26,2012-12-14 09:48:26,0,0,11,7701,1,0,0,0,1,0
11193,2014-04-01 18:24:57,2014-04-01 18:24:57,0,0,240,6304,1,0,0,0,1,0
11194,2014-05-19 22:09:56,2014-06-04 22:09:56,0,0,349,0,0,0,0,1,1,0
11195,2012-07-19 12:44:38,2014-05-21 12:44:38,0,0,161,0,0,0,1,0,1,5
11196,2013-02-06 07:01:18,,0,0,1,0,0,1,0,0,1,1
11197,2014-03-06 06:45:04,2014-03-06 06:45:04,1,1,196,0,0,0,0,1,1,0
11198,2013-08-24 19:47:54,2014-05-30 19:47:54,0,0,71,10902,1,0,0,0,1,0
11199,2014-03-25 18:47:32,,0,0,52,4183,0,0,0,0,1,0
11200,2013-09-02 13:39:49,,0,0,190,1469,1,0,0,0,1,0
11201,2014-05-30 01:05:37,2014-05-30 01:05:37,0,0,44,8849,1,0,0,0,1,0
11202,2013-12-01 18:30:57,,0,0,256,0,0,1,0,0,1,0
11203,2013-09-09 19:13:56,,1,0,245,0,0,0,1,0,1,0
11204,2012-09-23 13:06:48,2012-09-24 13:06:48,0,0,254,604,1,0,0,0,1,2
11205,2013-09-03 13:37:31,2013-09-05 13:37:31,0,0,276,0,0,0,1,0,1,0
11206,2013-10-27 06:57:08,2014-04-12 06:57:08,0,0,148,3269,0,0,0,0,1,0
11207,2013-04-03 19:52:47,2013-04-06 19:52:47,0,0,81,6312,0,0,0,0,1,0
11208,2013-11-09 12:02:29,2013-11-13 12:02:29,1,1,413,9700,0,0,0,0,1,0
11209,2013-01-07 13:10:54,,0,0,7,0,0,1,0,0,1,0
11210,2013-08-14 06:29:47,2013-08-15 06:29:47,0,0,303,0,0,0,0,1,1,0
11211,2014-03-22 14:07:02,2014-03-31 14:07:02,1,1,60,9858,1,0,0,0,1,0
11212,2013-11-29 10:47:54,2014-06-04 10:47:54,0,0,70,0,0,1,0,0,1,0
11213,2012-10-19 09:32:26,2012-11-06 09:32:26,0,0,10,9736,1,0,0,0,1,1
11214,2013-01-05 06:04:19,2013-01-06 06:04:19,0,0,227,4908,1,0,0,0,1,0
11215,2012-07-05 23:19:59,,0,0,393,0,0,1,0,0,1,1
11216,2013-11-03 00:53:04,2013-11-03 00:53:04,1,1,7,0,0,0,1,0,1,0
11217,2014-04-09 23:47:24,2014-04-10 23:47:24,1,0,115,0,0,0,0,1,1,0
11218,2013-11-28 23:33:12,2013-11-28 23:33:12,0,0,196,9223,1,0,0,0,1,0
11219,2012-09-22 05:20:40,2012-09-22 05:20:40,0,0,89,1274,1,0,0,0,1,2
11220,2012-06-25 13:56:05,2012-06-25 13:56:05,0,0,104,1955,0,0,0,0,1,4
11221,2013-04-05 15:16:17,,0,0,219,0,0,1,0,0,1,0
